source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
2320010736229486976,3.5601775577712647,-30.654474562595993,2.0088241126144157,0.08848764210148025,0.3357618924987855,0.13027348435488664,-4.470435377664875,0.10963194060097961,16.867619,2.023265
2319676931371157120,2.371976340452084,-31.505710519710906,1.1118061488620719,0.043674046057393674,25.47839384220919,0.046230625732394434,-10.311900437629065,0.04754751745124508,14.452194,0.75548744
2319824880109063424,3.2340819405257073,-30.71625029739952,2.856876535722176,0.4832850088285141,20.029295845493017,0.4136861443656099,-10.668492623802805,0.6077133364462248,19.191412,2.6940212
2319829312515276032,2.983808671566991,-30.785907156270632,1.8768628768508837,0.32477631859660466,-4.4829546812712975,0.5278420612895193,7.690602516092865,0.4406871226318615,18.876324,2.3182068
2319709328308861440,1.7879558955253851,-31.552789754453347,2.582559779953792,0.5891365642062771,15.828449506475744,1.0078170060928116,-11.192530689819886,0.8465340692702806,19.913023,1.7890491
2319831580258046848,3.1252166597866013,-30.715198912744043,1.8355448368037774,0.4996955198280665,7.819568584018042,0.48858124351781573,-16.23739812956459,0.6608698254139356,19.27595,2.7885742
2319726959149472512,1.6263130644896215,-31.387788284731997,2.841391969698396,0.6026362671084884,-10.002836793408468,0.8121653813796251,21.105048414762436,0.6909033761315392,19.51899,2.2885303
2320013485008557184,3.691905887517257,-30.52256692886335,9.082094097941692,0.11838892311475589,-16.045515472902924,0.19863243406213152,-5.8043664285206145,0.15538626900285113,16.9921,3.056857
2319781762933173760,2.7033359768475322,-31.196768143098804,1.5042821868753502,0.12388906622439082,18.909610450025873,0.17848609274261623,7.622320261739264,0.19118753948083078,17.58557,1.9710159
2319782140890295936,2.7109694817198977,-31.199165235446387,1.765865757122723,0.19803204716601067,21.382964935888726,0.28173927593878273,-39.81273970252567,0.3012101091557761,18.333307,2.362793
2319815675994990464,3.0625000513294722,-30.933175465015417,1.133940053523233,0.1184831103249356,10.40406271650135,0.2500469661304402,-25.466590480868163,0.18335445511755233,17.473871,1.6692371
2320011285985302272,3.6050231222535944,-30.6068565054776,5.975518455133601,0.05027823722077773,44.953911631385246,0.08118661592229412,6.232526709589449,0.04838577016140343,12.216395,1.1519556
2320006166384284544,3.6208114582479305,-30.778631289889603,1.784030777735477,0.30919428776784474,25.930579606749646,0.29648745387412156,8.193038008050435,0.3109089314066623,18.587812,2.0571957
2319820516422248064,3.332132592094677,-30.787735450599932,1.4545627791402693,0.40193037367977613,14.377090674281284,0.3824181822113245,1.042036714886154,0.48426079250323395,18.77664,2.3476295
2319702525081207936,2.3638642371366654,-31.221623023227195,3.153791848045195,0.34147974163611583,-2.0296528727593404,0.5008291963058318,-21.187461213603907,0.41526855052430905,18.990715,3.0336628
2319703731967111040,2.440341850321915,-31.18048330785531,2.6473468954262334,0.18252417572394455,23.34374652332544,0.220999845988537,22.814617133808113,0.21567037704987407,17.688675,2.3727036
2319858277774775296,2.7360332269245053,-30.69401222931165,1.9885366769120645,0.3787891826613983,10.924811113446749,0.4897245114716693,0.5591960359513631,0.5244896242384789,19.240955,2.3273678
2319782347048725632,2.70267264541108,-31.187168695746468,1.022694624393568,0.027065742272140057,16.01868986387049,0.04173322258434223,-8.996402817629363,0.0418475194183925,14.253448,0.8173523
2319765991812994688,1.9783765427093394,-30.93574961157163,1.4781674801042173,0.3042550840598452,22.634817164242413,0.4288402933127155,-30.483429518970215,0.5127219428159058,18.77512,2.0967808
2319781178817627904,2.7814033242574223,-31.204986487077157,10.29641856676081,0.428669817897958,-33.1899046259605,0.6841351945277602,-67.11811198543236,0.6323323862866387,17.782059,3.6688328
2319695210751977856,2.3340808659190078,-31.339455662675036,2.5959462062736236,0.07156383654312744,-27.23798537326176,0.10726807789793087,-22.14353517344242,0.0850213759165674,16.279333,2.2185173
2319702013980193280,2.4208940890840798,-31.210887391873218,2.0035869101333508,0.033827075266068145,-13.684145042758253,0.053303969196751955,-25.988335382558375,0.04219702860992785,14.5637665,1.0477648
2319781896076166784,2.662768049658931,-31.199022623972304,1.0111692733317263,0.16992047075797084,17.40812032217959,0.21685799555056462,-14.460387393274882,0.2526668371055869,17.935238,1.6529217
2319809108989094400,2.815167807316243,-30.827618640419864,1.030963562715942,0.24197925013797866,20.03144232852885,0.4568487014888259,-11.982589268490484,0.30671687840087636,18.501087,1.758419
2319702048339931776,2.4483991582285727,-31.202210224844123,2.304743665937651,0.15396989278143702,44.050784440691416,0.23492975450931872,-44.04327880073817,0.19781447447432696,17.639296,2.273983
2319702254498361600,2.431601389316701,-31.198492904216433,5.677951488682572,0.03879425669310579,31.291068177419394,0.06052652974151319,5.814498941715432,0.048850030068761555,14.650582,1.9492102
2319855945608326528,2.6901400176360806,-30.782092191962935,1.571689505069325,0.4203761457519311,20.51462508585123,0.7443695326823498,11.090757931570025,0.6070977248727013,19.181484,3.0031643
2319855979968064512,2.702336398919878,-30.761203154398604,7.539942113223586,0.10236770836792176,-68.1052397543581,0.17264412080740885,-19.44852129316091,0.1408729111045324,16.468172,2.6599922
